codigo,ncmsh,categoria,descricao,ipi,vigencia_inicio,vigencia_fim,un_tributada,un_tributada_descricao,observacao,usultalteracao,dtultimalteracao,dtcadastro
29419049,29419049,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS AMINOGLUCOSIDEOS E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.107985
29419051,29419051,PRODUTOS QUÍMICOS ORGÂNICOS,EMBONATO DE ESPIRAMICINA (PAMOATO DE ESPIRAMICINA),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.116804
29419059,29419059,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS MACROLIDIOS E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.125735
29419061,29419061,PRODUTOS QUÍMICOS ORGÂNICOS,NISTATINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.137319
29419062,29419062,PRODUTOS QUÍMICOS ORGÂNICOS,ANFOTERICINA B E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.146225
29419069,29419069,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS POLIENOS E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.155014
29419071,29419071,PRODUTOS QUÍMICOS ORGÂNICOS,MONENSINA SODICA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.163899
29419072,29419072,PRODUTOS QUÍMICOS ORGÂNICOS,NARASINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.172910
29419073,29419073,PRODUTOS QUÍMICOS ORGÂNICOS,AVILAMICINAS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.181774
29419079,29419079,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS POLIETERES E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.190907
29419081,29419081,PRODUTOS QUÍMICOS ORGÂNICOS,POLIMIXINAS E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.200254
29419082,29419082,PRODUTOS QUÍMICOS ORGÂNICOS,SULFATO DE COLISTINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.209111
29419083,29419083,PRODUTOS QUÍMICOS ORGÂNICOS,VIRGINIAMICINAS E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.219256
29419089,29419089,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS POLIPEPTIDIOS E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.228353
29419091,29419091,PRODUTOS QUÍMICOS ORGÂNICOS,GRISEOFULVINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.236993
29419092,29419092,PRODUTOS QUÍMICOS ORGÂNICOS,FUMARATO DE TIAMULINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.246104
29419099,29419099,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS ANTIBIOTICOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.254981
29420000,29420000,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS COMPOSTOS ORGANICOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.266095
30012010,30012010,PRODUTOS FARMACÊUTICOS,"EXTRATOS DE FIGADOS,PARA USO OPOTERAPICO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.274990
30012090,30012090,PRODUTOS FARMACÊUTICOS,"EXTRATOS DE GLANDULAS,OUTS.ORGAOS,ETC.P/USO OPOTERAPICO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.283648
30019010,30019010,PRODUTOS FARMACÊUTICOS,HEPARINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.292664
30019020,30019020,PRODUTOS FARMACÊUTICOS,PEDACOS DE PERICARDIO DE ORIGEM BOVINA OU SUINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.301508
30019031,30019031,PRODUTOS FARMACÊUTICOS,"FIGADOS DESSECADOS,PARA USO OPOTERAPICO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.310586
30019039,30019039,PRODUTOS FARMACÊUTICOS,"GLANDULAS E OUTS.ORGAOS,PARA USO OPOTERAPICO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.319630
30019090,30019090,PRODUTOS FARMACÊUTICOS,"OUTS.SUBSTS.HUMANAS/ANIMAIS,P/FINS TERAPEUTS. PROFILATS.",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.328664
30021011,30021011,PRODUTOS FARMACÊUTICOS,SOROS ANTIOFÍDICOS E OUTROS ANTIVENENOSOS,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.337459
30021012,30021012,PRODUTOS FARMACÊUTICOS,SORO ANTITETÂNICO,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.346026
30021013,30021013,PRODUTOS FARMACÊUTICOS,SORO ANTICATARRAL,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.355170
30021014,30021014,PRODUTOS FARMACÊUTICOS,SORO ANTIPIOGÊNICO,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.363929
30021015,30021015,PRODUTOS FARMACÊUTICOS,SORO ANTIDIFTÉRICO,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.375339
30021016,30021016,PRODUTOS FARMACÊUTICOS,SOROS POLIVALENTES,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.383962
30021019,30021019,PRODUTOS FARMACÊUTICOS,"OUTS.SOROS ESPEC.DE ANIMAIS,PESSOAS IMUNIZ.",,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.393163
30021022,30021022,PRODUTOS FARMACÊUTICOS,IMUNOGLOBULINA ANTI-RH,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.402094
30021023,30021023,PRODUTOS FARMACÊUTICOS,OUTRAS IMUNOGLOBULINAS SÉRICAS,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.410785
30021024,30021024,PRODUTOS FARMACÊUTICOS,CONCENTRADO DE FATOR VIII,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.419747
30021025,30021025,PRODUTOS FARMACÊUTICOS,"SOROALBUMINA,EM FORMA D/GEL,P/PREP.D/REAGS.",,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.428489
30021026,30021026,PRODUTOS FARMACÊUTICOS,ANTICORPOS MONOCLS.EM SOL. TAMPÃO C/ALB.BOV.,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.437591
30021029,30021029,PRODUTOS FARMACÊUTICOS,OUTROS,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.446369
30021031,30021031,PRODUTOS FARMACÊUTICOS,SOROALBUMINA EXCETO A HUMANA,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.455260
30021032,30021032,PRODUTOS FARMACÊUTICOS,PLASMINA (FIBRINOLISINA),,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.465613
30021033,30021033,PRODUTOS FARMACÊUTICOS,UROQUINASE,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.475662
30021034,30021034,PRODUTOS FARMACÊUTICOS,IMUNOGLOBULINA E CLORIDRATO DE HISTAM.ASSOC.,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.484684
30021035,30021035,PRODUTOS FARMACÊUTICOS,"IMUNOGLOBULINA G, LIOFILIZADA OU EM SOLUÇÃO",,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:14.495906
29350019,29350019,PRODUTOS QUÍMICOS ORGÂNICOS,OUTS.SULFONAMIDAS C/HET.C/HETEROÁTOMOS,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.744503
29350021,29350021,PRODUTOS QUÍMICOS ORGÂNICOS,FUROSEMIDA,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.753627
29350022,29350022,PRODUTOS QUÍMICOS ORGÂNICOS,FTALILSULFATIAZOL,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.762596
29350023,29350023,PRODUTOS QUÍMICOS ORGÂNICOS,PIROXICAM,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.771380
29350024,29350024,PRODUTOS QUÍMICOS ORGÂNICOS,TENOXICAM,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.782154
29350025,29350025,PRODUTOS QUÍMICOS ORGÂNICOS,SULFAMETOXAZOL,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.790805
29350029,29350029,PRODUTOS QUÍMICOS ORGÂNICOS,OUTRAS SULFONAMIDAS CLORADAS,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.799683
29350091,29350091,PRODUTOS QUÍMICOS ORGÂNICOS,CLORAMINA-B E CLORAMINA-T,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.808590
29350092,29350092,PRODUTOS QUÍMICOS ORGÂNICOS,GLIBURIDA,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.817262
29350093,29350093,PRODUTOS QUÍMICOS ORGÂNICOS,TOLUENOSSULFONAMIDAS,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.826296
29350094,29350094,PRODUTOS QUÍMICOS ORGÂNICOS,NIMESULIDA,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.834983
29350095,29350095,PRODUTOS QUÍMICOS ORGÂNICOS,BUMETANIDA,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.843944
29350096,29350096,PRODUTOS QUÍMICOS ORGÂNICOS,SULFAGUANIDINA,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.852571
29350097,29350097,PRODUTOS QUÍMICOS ORGÂNICOS,SULFLURAMIDA,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.861446
29350099,29350099,PRODUTOS QUÍMICOS ORGÂNICOS,OUTRAS SULFONAMIDAS,,2016-01-01T00:00:00,2017-03-31T00:00:00,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.870401
29351000,29351000,PRODUTOS QUÍMICOS ORGÂNICOS,N METILPERFLUOROCTANO SULFONAMIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.879267
29352000,29352000,PRODUTOS QUÍMICOS ORGÂNICOS,N ETILPERFLUOROCTANO SULFONAMIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.888294
29353000,29353000,PRODUTOS QUÍMICOS ORGÂNICOS,N ETIL N (2 HIDROXIETIL)PERFLUOROCTANO SULFONAMIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.897076
29354000,29354000,PRODUTOS QUÍMICOS ORGÂNICOS,N (2 HIDROXIETIL) N METILPERFLUOROCTANO SULFONAMIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.908109
29355000,29355000,PRODUTOS QUÍMICOS ORGÂNICOS,OUTRAS PERFLUOROCTANOSSULFONAMIDAS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.917245
29359011,29359011,PRODUTOS QUÍMICOS ORGÂNICOS,SULFADIAZINA E SEU SAL SODICO,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.925952
29359012,29359012,PRODUTOS QUÍMICOS ORGÂNICOS,CLORTALIDONA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.934785
29359013,29359013,PRODUTOS QUÍMICOS ORGÂNICOS,SULPIRIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.943511
29359014,29359014,PRODUTOS QUÍMICOS ORGÂNICOS,VERALIPRIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.952480
29359015,29359015,PRODUTOS QUÍMICOS ORGÂNICOS,"SULFAMETAZINA (4,6 DIMETIL 2 SULFANILAMIDOPIRIMIDINA) E SEU SAL SODICO",0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.961290
29359019,29359019,PRODUTOS QUÍMICOS ORGÂNICOS,OUTRAS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.970340
29359021,29359021,PRODUTOS QUÍMICOS ORGÂNICOS,FUROSEMIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.979114
29359022,29359022,PRODUTOS QUÍMICOS ORGÂNICOS,FTALILSULFATIAZOL,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.988021
29359023,29359023,PRODUTOS QUÍMICOS ORGÂNICOS,PIROXICAM,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:11.997193
29359024,29359024,PRODUTOS QUÍMICOS ORGÂNICOS,TENOXICAM,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.005936
29359025,29359025,PRODUTOS QUÍMICOS ORGÂNICOS,SULFAMETOXAZOL,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.014651
29359029,29359029,PRODUTOS QUÍMICOS ORGÂNICOS,OUTRAS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.025599
29359091,29359091,PRODUTOS QUÍMICOS ORGÂNICOS,CLORAMINA B E CLORAMINA T,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.034479
29359092,29359092,PRODUTOS QUÍMICOS ORGÂNICOS,GLIBURIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.043892
29359093,29359093,PRODUTOS QUÍMICOS ORGÂNICOS,TOLUENOSSULFONAMIDAS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.052885
29359094,29359094,PRODUTOS QUÍMICOS ORGÂNICOS,NIMESULIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.063848
29359095,29359095,PRODUTOS QUÍMICOS ORGÂNICOS,BUMETANIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.073068
29359096,29359096,PRODUTOS QUÍMICOS ORGÂNICOS,SULFAGUANIDINA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.082150
29359097,29359097,PRODUTOS QUÍMICOS ORGÂNICOS,SULFLURAMIDA,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.092148
29359099,29359099,PRODUTOS QUÍMICOS ORGÂNICOS,OUTRAS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.101136
29362111,29362111,PRODUTOS QUÍMICOS ORGÂNICOS,VITAMINA A1 ALCOOL (RETINOL),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.110415
29362112,29362112,PRODUTOS QUÍMICOS ORGÂNICOS,ACETATO DE VITAMINA A1 ALCOOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.119538
29362113,29362113,PRODUTOS QUÍMICOS ORGÂNICOS,PALMITATO DE VITAMINA A1 ALCOOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.128411
29362119,29362119,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS.DERIVADOS DA VITAMINA A1 ALCOOL,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.137500
29362190,29362190,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS VITAMINAS A E SEUS DERIVADOS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.148339
29362210,29362210,PRODUTOS QUÍMICOS ORGÂNICOS,"CLORIDRATO DE VITAMINA B1 (TIAMINA),NAO MISTURADO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.157220
29362220,29362220,PRODUTOS QUÍMICOS ORGÂNICOS,"MONONITRATO DE VITAMINA B1 (TIAMINA),NAO MISTURADO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.165858
29362290,29362290,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS.VITAMINAS B1 E SEUS DERIVADOS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.175317
29362310,29362310,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINA B2 (RIBOFLAVINA),NAO MISTURADA",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.184529
29362320,29362320,PRODUTOS QUÍMICOS ORGÂNICOS,5-FOSFATO SODICO DE VITAMINA B2 NAO MISTURADO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.193244
29362390,29362390,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA VITAMINA B2,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.202237
29362410,29362410,PRODUTOS QUÍMICOS ORGÂNICOS,"D-PANTOTENATO DE CALCIO,NAO MISTURADO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.210903
29362490,29362490,PRODUTOS QUÍMICOS ORGÂNICOS,OUTS.AC.D- OU DL-PANTOTENICO (VITAMINA B3/B5) E DERIVS.,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.219665
29362510,29362510,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINA B6,NAO MISTURADA",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.228274
29362520,29362520,PRODUTOS QUÍMICOS ORGÂNICOS,"CLORIDRATO DE PIRIDOXINA,NAO MISTURADO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.236765
29362590,29362590,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA VITAMINA B6,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.245609
29362610,29362610,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINA B12 (CIANOCOBALAMINA),NAO MISTURADA",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.256733
29362620,29362620,PRODUTOS QUÍMICOS ORGÂNICOS,COBAMAMIDA NAO MISTURADA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.266205
29362630,29362630,PRODUTOS QUÍMICOS ORGÂNICOS,"HIDROXOCOBALAMINA E SEUS SAIS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.274895
29362690,29362690,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA VITAMINA B12,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.283460
29362710,29362710,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINA C (ACIDO L- OU DL-ASCORBICO),NAO MISTURADA",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.292231
29362720,29362720,PRODUTOS QUÍMICOS ORGÂNICOS,"ASCORBATO DE SODIO,NAO MISTURADO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.300827
29362790,29362790,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA VITAMINA C,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.309674
29362811,29362811,PRODUTOS QUÍMICOS ORGÂNICOS,"D- OU DL-ALFA-TOCOFEROL,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.318175
29362812,29362812,PRODUTOS QUÍMICOS ORGÂNICOS,"ACETATO DE D- OU DL-ALFA-TOCOFEROL,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.327122
29362819,29362819,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS.DERIVADOS DE D- OU DL-ALFA-TOCOFEROL,N/MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.335736
29362890,29362890,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS VITAMINAS E E SEUS DERIVADOS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.344659
29362911,29362911,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINA B9 (ACIDO FOLICO) E SEUS SAIS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.353325
29362919,29362919,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA VITAMINA B9,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.361915
29362921,29362921,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINA D3 (COLECALCIFEROL),NAO MISTURADA",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.372755
29362929,29362929,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS VITAMINAS D E SEUS DERIVADOS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.381458
29362931,29362931,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINA H (BIOTINA),NAO MISTURADA",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.390468
29362939,29362939,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA VITAMINA H,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.399201
29362940,29362940,PRODUTOS QUÍMICOS ORGÂNICOS,"VITAMINAS K E SEUS DERIVADOS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.408100
29362951,29362951,PRODUTOS QUÍMICOS ORGÂNICOS,"ACIDO NICOTINICO,NAO MISTURADO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.417010
29362952,29362952,PRODUTOS QUÍMICOS ORGÂNICOS,NICOTINAMIDA NAO MISTURADA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.425723
29362953,29362953,PRODUTOS QUÍMICOS ORGÂNICOS,"NICOTINATO DE SODIO,NAO MISTURADO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.435011
29362959,29362959,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS.DERIVADOS DO ACIDO NICOTINICO,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.443831
29362990,29362990,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS VITAMINAS E SEUS DERIVADOS,NAO MISTURADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.452731
29369000,29369000,PRODUTOS QUÍMICOS ORGÂNICOS,"PROVITAMINAS E VITAMINAS,MISTURADAS OU NÃO, INCLUIDOS OS CONCENTRADOS NATURAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.461604
29371100,29371100,PRODUTOS QUÍMICOS ORGÂNICOS,"SOMATOTROPINA, SEUS DERIVADOS E ANALOGOS ESTRUTURAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.473398
29371200,29371200,PRODUTOS QUÍMICOS ORGÂNICOS,INSULINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.484834
29371910,29371910,PRODUTOS QUÍMICOS ORGÂNICOS,ACTH (CORTICOTROFINA),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.493747
29371920,29371920,PRODUTOS QUÍMICOS ORGÂNICOS,HCG (GONADOTROFINA CORIONICA),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.502584
29371930,29371930,PRODUTOS QUÍMICOS ORGÂNICOS,PMSG (GONADOTROFINA SERICA),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.511963
29371940,29371940,PRODUTOS QUÍMICOS ORGÂNICOS,MENOTROPINAS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.520790
29371950,29371950,PRODUTOS QUÍMICOS ORGÂNICOS,OXITOCINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.529730
